Report Date,Region Name,Grade,Weight Range,Live Head Count,Live Wtd Avg Price
09/19/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
09/18/2019,SOUTHWEST,Premium White,All weights,,
09/18/2019,SOUTHWEST,Breaker (75% lean),All weights,,
09/18/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,34,61.49
09/18/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
09/18/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
09/18/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
09/18/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,1,77.00
09/17/2019,SOUTHWEST,Premium White,All weights,,
09/17/2019,SOUTHWEST,Breaker (75% lean),All weights,,
09/17/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
09/17/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
09/17/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
09/17/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
09/17/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
09/16/2019,SOUTHWEST,Premium White,All weights,,
09/16/2019,SOUTHWEST,Breaker (75% lean),All weights,,
09/16/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
09/16/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
09/16/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
09/16/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
09/16/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
09/13/2019,SOUTHWEST,Premium White,All weights,,
09/13/2019,SOUTHWEST,Breaker (75% lean),All weights,,
09/13/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
09/13/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
09/13/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
09/13/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
09/13/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
09/12/2019,SOUTHWEST,Premium White,All weights,,
09/12/2019,SOUTHWEST,Breaker (75% lean),All weights,,
09/12/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,55,65.26
09/12/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
09/12/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
09/12/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
09/12/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,1,74.00
09/10/2019,SOUTHWEST,Premium White,All weights,,
09/10/2019,SOUTHWEST,Breaker (75% lean),All weights,,
09/10/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,33,67.84
09/10/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
09/10/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
09/10/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
09/10/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,1,90.00
09/09/2019,SOUTHWEST,Premium White,All weights,,
09/09/2019,SOUTHWEST,Breaker (75% lean),All weights,,
09/09/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
09/09/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
09/09/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
09/09/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
09/09/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
09/06/2019,SOUTHWEST,Premium White,All weights,,
09/06/2019,SOUTHWEST,Breaker (75% lean),All weights,,
09/06/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
09/06/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
09/06/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
09/06/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
09/06/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
09/05/2019,SOUTHWEST,Premium White,All weights,,
09/05/2019,SOUTHWEST,Breaker (75% lean),All weights,,
09/05/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,31,65.93
09/05/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
09/05/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
09/05/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
09/05/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,3,94.00
09/04/2019,SOUTHWEST,Premium White,All weights,,
09/04/2019,SOUTHWEST,Breaker (75% lean),All weights,,
09/04/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,26,65.99
09/04/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
09/04/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
09/04/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
09/04/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,6,90.20
09/03/2019,SOUTHWEST,Premium White,All weights,,
09/03/2019,SOUTHWEST,Breaker (75% lean),All weights,,
09/03/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
09/03/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
09/03/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
09/03/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
09/03/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
08/30/2019,SOUTHWEST,Premium White,All weights,,
08/30/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/30/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
08/30/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/30/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/30/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/30/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
08/29/2019,SOUTHWEST,Premium White,All weights,,
08/29/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/29/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,34,65.57
08/29/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/29/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/29/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/29/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,1,89.00
08/28/2019,SOUTHWEST,Premium White,All weights,,
08/28/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/28/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,35,67.85
08/28/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/28/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/28/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/28/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
08/27/2019,SOUTHWEST,Premium White,All weights,,
08/27/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/27/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
08/27/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/27/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/27/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/27/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
08/26/2019,SOUTHWEST,Premium White,All weights,,
08/26/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/26/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
08/26/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/26/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/26/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/26/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
08/23/2019,SOUTHWEST,Premium White,All weights,,
08/23/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/23/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,24,65.28
08/23/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/23/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/23/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/23/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
08/22/2019,SOUTHWEST,Premium White,All weights,,
08/22/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/22/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
08/22/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/22/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/22/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/22/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
08/21/2019,SOUTHWEST,Premium White,All weights,,
08/21/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/21/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,35,66.57
08/21/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/21/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/21/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/21/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
08/20/2019,SOUTHWEST,Premium White,All weights,,
08/20/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/20/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
08/20/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/20/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/20/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/20/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
08/19/2019,SOUTHWEST,Premium White,All weights,,
08/19/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/19/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
08/19/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/19/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/19/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/19/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
08/16/2019,SOUTHWEST,Premium White,All weights,,
08/16/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/16/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
08/16/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/16/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/16/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/16/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
08/15/2019,SOUTHWEST,Premium White,All weights,,
08/15/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/15/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
08/15/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/15/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/15/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/15/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
08/14/2019,SOUTHWEST,Premium White,All weights,,
08/14/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/14/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,49,65.35
08/14/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/14/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/14/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/14/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,1,86.00
08/13/2019,SOUTHWEST,Premium White,All weights,,
08/13/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/13/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
08/13/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/13/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/13/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/13/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
08/12/2019,SOUTHWEST,Premium White,All weights,,
08/12/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/12/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
08/12/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/12/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/12/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/12/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
08/09/2019,SOUTHWEST,Premium White,All weights,,
08/09/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/09/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
08/09/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/09/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/09/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/09/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
08/08/2019,SOUTHWEST,Premium White,All weights,,
08/08/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/08/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,22,64.73
08/08/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/08/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/08/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/08/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
08/07/2019,SOUTHWEST,Premium White,All weights,,
08/07/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/07/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
08/07/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/07/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/07/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/07/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
08/06/2019,SOUTHWEST,Premium White,All weights,,
08/06/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/06/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
08/06/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/06/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/06/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/06/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
08/05/2019,SOUTHWEST,Premium White,All weights,,
08/05/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/05/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
08/05/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/05/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/05/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/05/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
08/02/2019,SOUTHWEST,Premium White,All weights,,
08/02/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/02/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
08/02/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/02/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/02/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/02/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
08/01/2019,SOUTHWEST,Premium White,All weights,,
08/01/2019,SOUTHWEST,Breaker (75% lean),All weights,,
08/01/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,63,68.50
08/01/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
08/01/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
08/01/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
08/01/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
07/31/2019,SOUTHWEST,Premium White,All weights,,
07/31/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/31/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,35,64.59
07/31/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/31/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/31/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/31/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
07/30/2019,SOUTHWEST,Premium White,All weights,,
07/30/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/30/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,37,65.64
07/30/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/30/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/30/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/30/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
07/29/2019,SOUTHWEST,Premium White,All weights,,
07/29/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/29/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
07/29/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/29/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/29/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/29/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
07/26/2019,SOUTHWEST,Premium White,All weights,,
07/26/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/26/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
07/26/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/26/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/26/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/26/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
07/25/2019,SOUTHWEST,Premium White,All weights,,
07/25/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/25/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,36,67.39
07/25/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/25/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/25/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/25/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
07/24/2019,SOUTHWEST,Premium White,All weights,,
07/24/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/24/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,66,66.13
07/24/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/24/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/24/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/24/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,2,86.66
07/23/2019,SOUTHWEST,Premium White,All weights,,
07/23/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/23/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
07/23/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/23/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/23/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/23/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
07/22/2019,SOUTHWEST,Premium White,All weights,,
07/22/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/22/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,35,68.97
07/22/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/22/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/22/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/22/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
07/19/2019,SOUTHWEST,Premium White,All weights,,
07/19/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/19/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,8,53.22
07/19/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/19/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,4,56.51
07/19/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/19/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
07/18/2019,SOUTHWEST,Premium White,All weights,,
07/18/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/18/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,34,63.87
07/18/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/18/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/18/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/18/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,1,84.00
07/17/2019,SOUTHWEST,Premium White,All weights,,
07/17/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/17/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,32,65.09
07/17/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/17/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/17/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/17/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,2,86.47
07/16/2019,SOUTHWEST,Premium White,All weights,,
07/16/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/16/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
07/16/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/16/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/16/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/16/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
07/15/2019,SOUTHWEST,Premium White,All weights,,
07/15/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/15/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
07/15/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/15/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/15/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/15/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
07/12/2019,SOUTHWEST,Premium White,All weights,,
07/12/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/12/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
07/12/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/12/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/12/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/12/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
07/11/2019,SOUTHWEST,Premium White,All weights,,
07/11/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/11/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,24,64.05
07/11/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/11/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/11/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/11/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
07/10/2019,SOUTHWEST,Premium White,All weights,,
07/10/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/10/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,34,65.72
07/10/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/10/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/10/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/10/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,2,87.00
07/09/2019,SOUTHWEST,Premium White,All weights,,
07/09/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/09/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
07/09/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/09/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/09/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/09/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
07/08/2019,SOUTHWEST,Premium White,All weights,,
07/08/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/08/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
07/08/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/08/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/08/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/08/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
07/05/2019,SOUTHWEST,Premium White,All weights,,
07/05/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/05/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
07/05/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/05/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/05/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/05/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
07/03/2019,SOUTHWEST,Premium White,All weights,,
07/03/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/03/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
07/03/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/03/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/03/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/03/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
07/02/2019,SOUTHWEST,Premium White,All weights,,
07/02/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/02/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
07/02/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/02/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/02/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/02/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
07/01/2019,SOUTHWEST,Premium White,All weights,,
07/01/2019,SOUTHWEST,Breaker (75% lean),All weights,,
07/01/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
07/01/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
07/01/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
07/01/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
07/01/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
06/28/2019,SOUTHWEST,Premium White,All weights,,
06/28/2019,SOUTHWEST,Breaker (75% lean),All weights,,
06/28/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
06/28/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
06/28/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
06/28/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
06/28/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
06/27/2019,SOUTHWEST,Premium White,All weights,,
06/27/2019,SOUTHWEST,Breaker (75% lean),All weights,,
06/27/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,,
06/27/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
06/27/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
06/27/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
06/27/2019,SOUTHWEST,Bull (92% lean),600 lbs and up,,
06/26/2019,SOUTHWEST,Premium White,All weights,,
06/26/2019,SOUTHWEST,Breaker (75% lean),All weights,,
06/26/2019,SOUTHWEST,Boner (85% lean),500 lbs and up,56,65.40
06/26/2019,SOUTHWEST,Boner (85% lean),Under 500 lbs,,
06/26/2019,SOUTHWEST,Cutter (90% lean),500 lbs and up,,
06/26/2019,SOUTHWEST,Cutter (90% lean),Under 500 lbs,,
